F1,AUC,H-measure,KS_score,Brier_score,Log_loss
0.2486916069005621,0.5719630852893333,0.04475880090202866,0.15571744643794055,-0.18589439148728298,-0.5558675285516721
0.24789008832188425,0.5689283725508729,0.04111478835531579,0.16908782167448788,-0.18727698447363378,-0.553697843177207
0.2514240817128266,0.5676047604737063,0.047019577313062944,0.16488028440409663,-0.18414623694084836,-0.5509599852868896
0.25304518664047154,0.5784487382507103,0.04436450407044412,0.1643211501468057,-0.18514424544585806,-0.552976965849518
0.24329652996845422,0.5659695156574736,0.04080772630922802,0.1559843027162906,-0.18731465673535252,-0.55512189346678
