F1,AUC,H-measure,KS_score,Brier_score,Log_loss
0.48799113191279714,0.7308725493086694,0.45137097351861843,0.6488811284765928,-0.09949271137026239,-1.0726715717271276
0.4877149877149877,0.7343486224417667,0.4681445941181175,0.6570011166224025,-0.10001457725947521,-1.1750745350412704
0.4921530161844041,0.7232592748834049,0.4639402643031155,0.6693737388857515,-0.09953571428571428,-1.1377969599894882
0.49486344274617894,0.7397474104868761,0.4738958268305443,0.6629258493172122,-0.10144460641399417,-1.1493522374890082
0.5015842066780404,0.7331483947492854,0.4652307951214595,0.6491859673909846,-0.09986297376093295,-1.1617694851293123
