F1,AUC,H-measure,KS_score,Brier_score,Log_loss
0.4841220423412204,0.7001220094615204,0.4787969291529742,0.6410011769882634,-0.08017509363240967,-0.3738357213891489
0.4872237027747296,0.7020204551119407,0.4745259742022331,0.6468129163962021,-0.08036378122679795,-0.37599730645868035
0.4863831820353559,0.7013296878931754,0.47961747700041335,0.6455095526960668,-0.08097713193359617,-0.37968350674117013
0.4748656338918748,0.694332482600064,0.47604925379561824,0.6422120168663698,-0.08010017426555659,-0.37824472703985246
0.4836000633813976,0.7003613961043409,0.47563428617745385,0.6426840573003431,-0.07937480683512486,-0.3697520127837833
