F1,AUC,H-measure,KS_score,Brier_score,Log_loss
0.5747126436781609,0.8111877903546654,0.4870033694385514,0.6326023972748298,-0.10369442831450848,-0.6705644138646164
0.5820877956925974,0.8082685439357714,0.4866594507376174,0.647779450397001,-0.10277325459083973,-0.6532710426637077
0.5933806146572104,0.8051734112577112,0.48978842355892205,0.6364715605537353,-0.10143959399249992,-0.6604495951213438
0.5866225478610257,0.8062466424628827,0.5024967618056997,0.6505941733817409,-0.10529830846323879,-0.6549174178813949
0.5644491877149295,0.8125585170754746,0.4912824576173791,0.6458478703621713,-0.10044954884046182,-0.6760834920801361
